age,no_of_children,net_yearly_income,no_of_days_employed,total_family_members,migrant_worker,yearly_debt_payments,credit_limit,credit_limit_used(%),credit_score,prev_defaults,default_in_last_6months,gender_F,gender_M,gender_XNA,owns_car_N,owns_car_Y,owns_house_N,owns_house_Y,occupation_type_Accountants,occupation_type_Cleaning staff,occupation_type_Cooking staff,occupation_type_Core staff,occupation_type_Drivers,occupation_type_HR staff,occupation_type_High skill tech staff,occupation_type_IT staff,occupation_type_Laborers,occupation_type_Low-skill Laborers,occupation_type_Managers,occupation_type_Medicine staff,occupation_type_Private service staff,occupation_type_Realty agents,occupation_type_Sales staff,occupation_type_Secretaries,occupation_type_Security staff,occupation_type_Unknown,occupation_type_Waiters/barmen staff,credit_card_default
51,1.0,279359.71,2704.0,3.0,1.0,61947.17,60423.49,36,693.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
47,0.0,174441.58,92.0,2.0,1.0,46608.83,42676.9,13,916.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0.0,218600.0,221.0,1.0,1.0,22576.74,72631.19,66,929.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0.0,156990.12,2169.0,2.0,0.0,15948.34,41074.0,82,672.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0.0,211422.69,810.0,2.0,0.0,29594.14,39379.63,39,757.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24,0.0,153033.86,3800.0,1.0,0.0,32266.42,33188.23,70,727.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
53,0.0,445224.52,730.0,2.0,0.0,75764.31,143884.8,5,774.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0,212074.66,365249.0,2.0,0.0,41480.4,64618.02,84,575.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
32,2.0,221136.47,2016.0,4.0,0.0,12025.55,33455.0,41,845.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23,0.0,92307.97,195.0,2.0,0.0,19574.86,16565.64,76,893.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,0.0,289656.97,1170.0,2.0,0.0,35055.78,70786.88,19,926.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
43,0.0,441838.08,1044.0,1.0,1.0,65232.47,100845.13,61,732.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,1.0,171951.38,1665.0,3.0,0.0,28356.92,29503.18,98,591.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
46,2.0,211467.65,3095.0,4.0,0.0,14679.37,47557.87,32,920.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,0.0,58035.16,365241.0,2.0,0.0,15290.91,20842.9,39,754.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
43,0.0,194745.88,4961.0,2.0,0.0,35515.15,63470.74,48,666.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,207932.95,365252.0,1.0,0.0,36283.59,35943.25,55,832.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,0.0,304083.58,606.0,1.0,0.0,42438.21,87953.33,65,716.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,1.0,168177.89,167.0,3.0,1.0,35590.17,29137.47,7,699.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0.0,161270.52,365247.0,2.0,0.0,42990.63,54979.96,28,702.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,2.0,195173.86,1273.0,4.0,0.0,34175.61,46641.03,94,611.0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,0.0,212652.66,3398.0,2.0,0.0,13079.84,51151.1,98,845.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0,150819.6,447.0,2.0,1.0,13338.24,34733.61,26,725.0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0.0,108037.01,1931.0,2.0,0.0,20821.2,23665.27,98,635.0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
47,0.0,301274.03,4778.0,2.0,1.0,55455.18,64165.11,84,870.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
51,1.0,120709.12,859.0,3.0,0.0,25730.13,15039.07,27,672.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,2.0,168269.38,1095.0,4.0,0.0,29112.99,55095.1,11,825.0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,2.0,116384.42,2300.0,4.0,0.0,28673.79,35780.84,85,821.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
36,0.0,118355.59,365242.0,1.0,0.0,17374.7,21781.07,75,941.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0.0,110946.27,103.0,1.0,0.0,29390.59,22877.91,45,928.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32,0.0,70054.85,1604.0,2.0,0.0,17216.35,14293.97,93,691.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
34,0.0,152490.99,1592.0,1.0,1.0,24062.88,32913.51,99,839.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0.0,361050.69,374.0,2.0,0.0,38749.36,65298.72,42,746.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,0.0,276859.03,365243.0,2.0,0.0,73448.85,29480.37,13,926.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,350048.59,365246.0,2.0,0.0,16989.74,42393.64,4,857.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
48,0.0,66049.24,365244.0,2.0,0.0,33278.83,8261.8,97,835.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,0.0,294511.18,3406.0,1.0,0.0,35100.19,102866.85,17,877.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
41,2.0,256298.61,238.0,3.0,0.0,43349.68,78566.43,84,663.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,0.0,99733.22,365249.0,2.0,0.0,14031.65,23885.35,23,927.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,0.0,56460.57,365247.0,1.0,0.0,12421.44,8567.06,40,934.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,142803.38,365248.0,2.0,0.0,26514.45,57593.34,2,949.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
30,1.0,184877.43,1835.0,2.0,0.0,17817.69,39761.47,78,680.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
33,3.0,600445.87,2110.0,5.0,1.0,29081.65,148313.03,40,774.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,0.0,94637.14,1507.0,1.0,0.0,16923.73,31774.2,9,853.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
38,0.0,91094.12,365248.0,1.0,0.0,17469.9,18639.31,75,624.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
41,1.0,217592.67,1449.0,2.0,0.0,9489.01,70531.12,70,716.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,1.0,99257.87,222.0,3.0,0.0,14022.26,13592.18,94,527.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
39,0.0,63031.66,365245.0,2.0,0.0,10999.55,11673.95,16,686.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0.0,225520.85,2253.0,2.0,1.0,16311.56,35778.06,38,934.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1.0,221676.68,7009.0,3.0,0.0,25002.67,25888.64,14,741.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0,98714.78,3633.0,1.0,0.0,17380.44,21072.56,3,808.0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1.0,211991.28,3796.0,3.0,0.0,56157.11,51300.1,71,725.0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,155198.54,414.0,2.0,0.0,31629.59,21397.93,98,623.0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
48,0.0,404872.04,1069.0,2.0,0.0,55884.53,87666.52,86,832.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,198683.07,1579.0,2.0,1.0,36193.49,38661.34,27,789.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25,0.0,125042.1,1450.0,2.0,0.0,11672.89,27083.16,83,913.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,1.0,161394.3,1965.0,3.0,0.0,23823.21,55723.77,71,672.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
50,0.0,113038.54,180.0,2.0,0.0,36969.51,38305.67,76,851.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0.0,138505.57,1104.0,1.0,0.0,33924.96,33601.07,61,820.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,1.0,381654.05,2691.0,3.0,0.0,65054.78,92110.07,12,841.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
50,1.0,195071.97,4976.0,3.0,0.0,47446.87,24748.09,15,829.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26,1.0,211614.07,2603.0,3.0,0.0,30430.12,40691.01,53,699.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,0.0,163264.41,2933.0,2.0,0.0,11680.38,19179.0,99,786.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,228966.15,9589.0,2.0,0.0,28711.75,52151.56,32,829.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
54,0.0,172486.65,11165.0,2.0,0.0,38856.43,48446.26,54,767.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0.0,105008.86,287.0,2.0,0.0,19682.12,32605.0,62,808.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
47,0.0,217552.67,398.0,2.0,0.0,19085.6,40351.03,47,790.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0.0,145627.21,365247.0,2.0,0.0,29291.16,32099.47,65,702.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
55,0.0,51760.51,2569.0,2.0,1.0,19402.94,7948.56,31,865.0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,0.0,165535.55,188.0,2.0,0.0,17126.0,34115.03,40,667.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
43,1.0,193340.81,516.0,2.0,1.0,30275.21,49396.66,76,828.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
28,0.0,230676.8,3605.0,2.0,0.0,57258.77,38230.84,89,700.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
36,0.0,353249.52,365240.0,2.0,0.0,39183.28,123812.86,96,711.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,3.0,80428.51,1824.0,5.0,1.0,11719.28,16529.51,25,704.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
47,1.0,259575.06,2285.0,3.0,1.0,12275.89,27870.88,14,751.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,1.0,288505.85,5552.0,2.0,0.0,39618.9,56340.51,46,665.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,1.0,140343.81,156.0,3.0,0.0,11011.98,31333.62,82,664.0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43,0.0,188908.68,665.0,2.0,0.0,24058.88,41770.43,10,754.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
43,1.0,62926.62,6187.0,3.0,0.0,14961.65,10083.5,49,809.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,0.0,182146.54,2076.0,2.0,0.0,50561.54,35582.17,84,828.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0.0,118792.35,2334.0,2.0,0.0,6589.12,29826.23,69,900.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,1.0,202912.62,1387.0,3.0,0.0,20233.37,33573.0,97,872.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
28,0.0,215766.16,3624.0,2.0,0.0,16942.37,27222.88,41,878.0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0.0,124753.25,1562.0,2.0,0.0,11103.37,26039.57,41,812.0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0,242721.53,1638.0,2.0,0.0,27771.92,37564.62,1,942.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
45,0.0,261708.98,365242.0,1.0,0.0,11023.23,70802.48,72,548.0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
53,1.0,216901.27,454.0,2.0,1.0,14569.24,56158.78,68,728.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1.0,196757.28,9890.0,3.0,0.0,14032.93,35198.96,5,691.0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0,172344.95,365242.0,1.0,0.0,32573.58,19787.03,92,683.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
45,2.0,165641.8,5543.0,4.0,0.0,53808.98,28078.6,35,712.0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0.0,143639.65,3405.0,1.0,0.0,25507.94,28804.57,14,899.0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0.0,79329.18,589.0,2.0,0.0,16982.9,12824.51,49,808.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
48,0.0,391707.11,1404.0,1.0,0.0,27269.66,90615.43,55,655.0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0.0,281800.12,365252.0,1.0,0.0,24915.29,30256.59,20,733.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
27,0.0,318006.15,1846.0,2.0,1.0,40168.13,75729.02,43,732.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
46,1.0,196981.14,1108.0,3.0,0.0,32667.83,44997.51,22,832.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
40,0.0,162028.97,365240.0,2.0,0.0,26160.75,54405.32,24,781.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24,0.0,121119.9,475.0,2.0,0.0,31319.04,24866.36,48,861.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,0.0,165349.84,133.0,2.0,0.0,20529.63,39328.7,78,931.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27,0.0,122783.23,586.0,2.0,0.0,26572.45,31821.01,89,515.0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
48,1.0,190343.37,2827.0,3.0,0.0,33948.09,29048.42,54,945.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
52,0.0,381042.89,1079.0,2.0,0.0,27327.4,79842.49,63,928.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
47,0.0,152251.83,1286.0,2.0,0.0,27861.16,36134.83,85,626.0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
38,0.0,351142.73,2023.0,1.0,0.0,58637.59,43979.37,34,715.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
53,0.0,276839.22,5964.0,2.0,0.0,49433.77,78194.39,88,662.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
36,2.0,226097.75,1102.0,4.0,0.0,81970.65,77380.28,88,655.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37,0.0,138991.68,128.0,2.0,0.0,9828.6,32773.99,22,697.0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,0.0,222796.07,365250.0,2.0,0.0,19303.48,47108.63,46,692.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29,0.0,189948.54,751.0,1.0,0.0,42121.64,49822.13,82,709.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
51,0.0,46552.88,365241.0,1.0,0.0,15353.11,6507.06,92,808.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23,0.0,123000.41,4883.0,1.0,0.0,28010.92,20074.81,81,814.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
42,0.0,145585.81,2729.0,2.0,1.0,19741.81,30071.3,64,916.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46,0.0,179121.34,4512.0,2.0,0.0,23662.09,42160.33,58,688.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,0.0,204234.07,1188.0,1.0,0.0,27747.92,34361.56,66,802.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
52,1.0,154388.06,153.0,3.0,1.0,16555.18,47585.24,40,680.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
25,0.0,155510.64,3396.0,2.0,0.0,20917.27,26911.26,22,867.0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,0.0,116817.69,365240.0,2.0,0.0,32673.65,20866.07,95,747.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
39,0.0,326942.62,8176.0,1.0,0.0,42943.44,59699.06,55,926.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
35,0.0,112744.84,211.0,2.0,0.0,16443.47,37921.48,50,830.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,0.0,189646.68,540.0,1.0,0.0,18477.36,40730.99,11,862.0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,1.0,296658.48,935.0,3.0,1.0,26719.5,48971.47,48,770.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,0.0,121030.47,4511.0,2.0,0.0,36868.0,39806.77,38,927.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
44,1.0,124065.12,867.0,3.0,0.0,22165.81,30339.66,15,928.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,0.0,205778.77,365241.0,2.0,0.0,19011.98,44172.4,72,615.0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
35,2.0,382662.41,2360.0,4.0,0.0,34781.4,76209.63,96,830.0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
25,0.0,262782.78,4606.0,2.0,0.0,41537.19,45878.28,45,938.0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
36,0.0,336490.06,680.0,2.0,0.0,16511.75,71428.76,64,651.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
49,3.0,342090.14,7952.0,5.0,0.0,75849.47,82631.77,69,922.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
54,0.0,798097.46,3672.0,2.0,0.0,12027.46,171574.48,12,866.0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
55,0.0,165590.59,817.0,1.0,0.0,25735.75,25132.23,36,734.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,0.0,112211.01,3795.0,2.0,0.0,14437.63,21922.7,65,704.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,0.0,116671.82,1195.0,2.0,0.0,43970.32,13716.39,97,712.0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
53,1.0,292439.75,6191.0,3.0,0.0,47952.85,106327.97,76,798.0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,1.0,348538.05,1974.0,3.0,0.0,20526.07,59251.35,30,817.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30,0.0,198312.21,3270.0,1.0,1.0,51012.7,23742.94,40,877.0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
52,1.0,150145.3,527.0,3.0,0.0,46797.75,19726.15,26,661.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
46,0.0,212284.6,15851.0,2.0,0.0,7250.47,45176.89,44,923.0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
45,1.0,157700.28,3796.0,3.0,0.0,12501.04,20666.65,98,801.0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
40,0.0,178308.66,1037.0,2.0,1.0,26015.31,47453.26,33,874.0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
